	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025909	207.067479027743	-0.0397964587510877	0.0912095818352784	-0.436318837893137	0.662605416072299	0.999999657441492
ENSMUSG00000061024	107.807778191821	0.0580863970707669	0.114988558483365	0.505149363005276	0.613453932774612	0.999999657441492
ENSMUSG00000025911	128.833598091987	0.0305051039925111	0.122361473983309	0.24930317525165	0.803126275357734	0.999999657441492
ENSMUSG00000067879	1566.18420964916	0.00321952819416004	0.0914794408331484	0.0351940082365853	0.971925040007674	0.999999657441492
ENSMUSG00000057335	911.636050439411	0.0201921291185767	0.0862261619020296	0.234176364495024	0.814848063312629	0.999999657441492
ENSMUSG00000104154	25.4907260792304	0.0253691461918925	0.25885060080514	0.0980069048052556	0.921926810525044	0.999999657441492
ENSMUSG00000103435	11.1325229232067	-0.655296644182229	0.294581976867586	-2.2244967297398	0.0261150422900466	0.356887776299151
ENSMUSG00000025912	29.0621338390144	-0.0176492454509724	0.198167163230136	-0.0890624115685402	0.929032309863837	0.999999657441492
ENSMUSG00000045210	702.87995358548	0.00677229498850583	0.072699667205923	0.093154415264697	0.925780888201322	0.999999657441492
ENSMUSG00000041763	519.658692863123	0.00986758437444794	0.0584468755212788	0.16882997228578	0.86593038224728	0.999999657441492
ENSMUSG00000026504	194.565503381828	0.142033985367011	0.0696453668799075	2.03938886002174	0.0414112333370657	0.512160645244598
ENSMUSG00000026483	27.8412720943659	-0.0130266253480804	0.169967618817704	-0.0766418064728661	0.938908499986858	0.999999657441492
ENSMUSG00000100553	4.31255299688652	0.0107788927647175	0.478257157821747	0.0225378597861674	0.982018911920266	0.999999657441492
ENSMUSG00000019699	1217.94989221655	-0.00843552331302357	0.0489616114530525	-0.172288514668519	0.863210713308184	0.999999657441492
ENSMUSG00000104391	6.70176910188293	0.10257394222608	0.438960067937882	0.233674882337124	0.815237388934664	0.999999657441492
ENSMUSG00000097892	6.0459767277341	-0.396061951301045	0.450671110588577	-0.878827024842546	0.379495070893356	0.999999657441492
ENSMUSG00000063659	1700.71313249921	-0.0566799361011318	0.0468411009485184	-1.21004705169989	0.226260838709059	0.999999657441492
ENSMUSG00000026049	15.3058142236885	0.0190407335390794	0.290252106536185	0.0656006730366507	0.94769575326377	0.999999657441492
ENSMUSG00000043019	534.667598717607	0.00790213814159164	0.0930935945715662	0.0848838008453613	0.932353770354886	0.999999657441492
ENSMUSG00000101104	18.8024653919988	0.10890706859366	0.270569400415503	0.402510662426775	0.687308242946929	0.999999657441492
ENSMUSG00000032666	890.847683784706	0.00360848275287655	0.0593398388180503	0.0608104576074262	0.951510161770234	0.999999657441492
ENSMUSG00000100685	42.893008011572	-0.00237481389226428	0.165330689646764	-0.014364023384516	0.988539561607984	0.999999657441492
ENSMUSG00000015961	555.779109151644	0.0234719451775974	0.0593394598094944	0.395553738658096	0.692434270446685	0.999999657441492
ENSMUSG00000102483	63.0295382658411	0.0335363077340132	0.148593835562482	0.225691110314677	0.821441672657458	0.999999657441492
ENSMUSG00000014980	101.863845833262	0.0472934798347609	0.0901710164395483	0.524486489142184	0.599940214605535	0.999999657441492
ENSMUSG00000026235	1870.27173839325	0.0233878202909792	0.0816325804625422	0.286501053359582	0.774494386804778	0.999999657441492
ENSMUSG00000032649	65.5827847677653	0.0123262487413784	0.19213530743495	0.0641540011876872	0.948847603635003	0.999999657441492
ENSMUSG00000101849	3.98178198696002	0.0519028528629586	0.477661685632713	0.108660280747048	0.913471946627123	0.999999657441492
ENSMUSG00000026047	62.8929131577116	0.0127308918357608	0.144394722057108	0.0881672934743816	0.929743712081292	0.999999657441492
ENSMUSG00000091476	183.231413112881	-0.0792207752212289	0.126691127216523	-0.625306420123928	0.531769967107586	0.999999657441492
ENSMUSG00000102493	83.0474401282833	0.395738381600212	0.143067338877359	2.766098710618	0.00567313595145934	0.102741670781262
ENSMUSG00000041684	221.036909792093	-0.0120154693776739	0.0807732690032787	-0.148755516842907	0.881746552419806	0.999999657441492
ENSMUSG00000032908	128.080558872746	0.0217396595095755	0.118256955825024	0.183834087034526	0.854143614244019	0.999999657441492
ENSMUSG00000026502	290.507942863345	0.0268541845297994	0.0871110961203184	0.308275130560959	0.757872988090591	0.999999657441492
ENSMUSG00000104126	17.2826115768382	-0.278878984318386	0.252207452452235	-1.10575235428938	0.268833722641731	0.999999657441492
ENSMUSG00000026500	245.383948577726	-0.0269988533605176	0.0954820758050381	-0.282763577696464	0.777358076114904	0.999999657441492
ENSMUSG00000026048	192.423551743375	-0.0185346180851224	0.0740654629150141	-0.250246435459261	0.8023967770367	0.999999657441492
ENSMUSG00000101567	7.69181060162997	0.238862214988246	0.354561715462154	0.673683041827855	0.500512845496406	0.999999657441492
ENSMUSG00000026245	307.00339118484	0.0179002527353936	0.0641591175960773	0.278997801186843	0.780246512193817	0.999999657441492
ENSMUSG00000104018	18.6403540177274	0.0180206194561633	0.208552617205573	0.0864080235368142	0.931142068928157	0.999999657441492
ENSMUSG00000090486	10.3882073996546	-0.0589745310129091	0.53241407920552	-0.110768165824826	0.911800189958309	0.999999657441492
ENSMUSG00000026482	1272.25816106497	0.00648515121353505	0.0593023777134117	0.109357355701243	0.912919056050637	0.999999657441492
ENSMUSG00000008475	485.975971041415	0.0385093637361356	0.0650562056401098	0.591939898080884	0.553890835424076	0.999999657441492
ENSMUSG00000056870	93.4520405540198	0.0377009902843721	0.11431769401269	0.329791381902673	0.741557599660298	0.999999657441492
ENSMUSG00000039630	4413.06859430088	0.0116244659183312	0.0405587248524673	0.286608268889501	0.774412282293231	0.999999657441492
ENSMUSG00000104279	11.4204900600347	0.126400717180956	0.288844272271223	0.437608529284828	0.661670087203872	0.999999657441492
ENSMUSG00000026495	180.929511891443	0.0332402491177617	0.0927819366284001	0.358262074770997	0.720147196910523	0.999999657441492
ENSMUSG00000032883	1173.57991108986	-0.00199562477275559	0.0575196628479613	-0.0346946535140604	0.972323224240145	0.999999657441492
ENSMUSG00000026480	31.5211876587106	0.0551050427797174	0.198339087906397	0.277832490616894	0.781140948784599	0.999999657441492
ENSMUSG00000026494	311.689470109218	0.0151663087726536	0.12036066251793	0.126007189187698	0.899726233789425	0.999999657441492
ENSMUSG00000025915	216.528941899475	0.0465480004398528	0.0926073464360401	0.502638313602923	0.61521858689528	0.999999657441492
ENSMUSG00000089713	25.5466615695993	-0.0162017499765756	0.186711119999681	-0.0867744244510087	0.930850817254991	0.999999657441492
ENSMUSG00000079470	149.925812243673	-0.16116701226457	0.0851159681125622	-1.89349913815741	0.0582915227261637	0.658189937132698
ENSMUSG00000099377	5.29552315794769	2.29715264638919	0.532318920614558	4.31536914700899	1.59336413718672e-05	0.000557482796201037
ENSMUSG00000047330	8.47908935514328	-0.0113288094086211	0.339386669584071	-0.0333802427258114	0.973371364902775	0.999999657441492
ENSMUSG00000050711	3037.8876840507	-0.00463755763179226	0.0608769681582831	-0.0761791819154723	0.939276544978524	0.999999657441492
ENSMUSG00000055067	313.439204365808	0.00180613546931973	0.0640893762414607	0.0281815111215157	0.977517383355346	0.999999657441492
ENSMUSG00000054702	13.0853729341786	-0.0225708914814415	0.294146470812151	-0.0767335110943958	0.938835545124587	0.999999657441492
ENSMUSG00000026492	69.5358316733991	0.0546924347493455	0.123915751133319	0.441367899150308	0.658946677721825	0.999999657441492
ENSMUSG00000038949	474.928956031215	0.00152860504755979	0.0723256150760723	0.0211350438700314	0.983137930166774	0.999999657441492
ENSMUSG00000026043	38.5956317043941	0.065908294502421	0.311956998874511	0.211273652266842	0.83267374132777	0.999999657441492
ENSMUSG00000099032	4.2819315032158	0.0167567378599228	0.460461718040777	0.0363911639196004	0.97097045968499	0.999999657441492
ENSMUSG00000038936	403.016705698164	-0.00451543190137433	0.096073601579007	-0.0469997150847002	0.96251345460873	0.999999657441492
ENSMUSG00000042772	996.433158276042	0.0250669222099862	0.0445847573641715	0.562230764322386	0.573958803411721	0.999999657441492
ENSMUSG00000087236	25.7513412342785	0.566820846131819	0.226841822244541	2.49874930699848	0.0124632443029684	0.197556747274497
ENSMUSG00000026042	141.330145975985	0.0450928191115279	0.089509923693869	0.503774522987517	0.614419832780503	0.999999657441492
ENSMUSG00000073643	453.90435262704	0.0982671860061628	0.0619851171604259	1.58533516605017	0.112890203187604	0.999999657441492
ENSMUSG00000025916	5.65764972680949	0.112728712789417	0.395641466231254	0.284926435702588	0.775700502306047	0.999999657441492
ENSMUSG00000026248	118.223404902063	0.00391945463555146	0.0884943384390493	0.0442904563691495	0.96467287892517	0.999999657441492
ENSMUSG00000026249	1221.58939602321	0.0352932950731414	0.0737997334284614	0.47823065793799	0.632486044090633	0.999999657441492
ENSMUSG00000042751	1425.77208285259	0.0210499269394784	0.0464458057099795	0.453214808478508	0.650394070204505	0.999999657441492
ENSMUSG00000067106	8.87084627631101	1.45288679712047	0.409478520007008	3.54813922130911	0.000387963094331707	0.0101804765905263
ENSMUSG00000100397	6.14362124004566	-0.33173780466635	0.41749882688891	-0.79458380072196	0.426855644493172	0.999999657441492
ENSMUSG00000026491	664.603708279016	0.012625460074068	0.103675366822014	0.121778783727315	0.903074217007322	0.999999657441492
ENSMUSG00000073486	9.77835565739161	-0.313583359237181	0.308315726174762	-1.01708519097541	0.309112904522759	0.999999657441492
ENSMUSG00000025917	396.033401913788	0.0109543817191367	0.105486679774365	0.103846113486253	0.917291470999629	0.999999657441492
ENSMUSG00000026479	120.957297067495	0.0473900028339238	0.109957129209718	0.430986177745133	0.666478420872293	0.999999657441492
ENSMUSG00000004364	1158.48657719439	-0.00150982658410212	0.0523815884397604	-0.0288236120567142	0.977005269003552	0.999999657441492
ENSMUSG00000103076	8.11216797203119	0.0696004368021463	0.350195980311281	0.198747103665439	0.842460575559313	0.999999657441492
ENSMUSG00000026478	387.349082931174	0.028115015723605	0.0613113543860082	0.458561322044798	0.64654921702114	0.999999657441492
ENSMUSG00000042708	43.2521249728447	-0.0657625322213005	0.137944006300647	-0.476733523876144	0.633551887752991	0.999999657441492
ENSMUSG00000103543	4.70131525762568	-0.0916620044004839	0.554723095382602	-0.165239207026819	0.868755706652977	0.999999657441492
ENSMUSG00000041144	14.6809926228046	-0.114741345109255	0.274908670315694	-0.41737987011283	0.676400576355723	0.999999657441492
ENSMUSG00000042699	1157.74697516351	0.00631605537637569	0.0700720482576997	0.0901365884603161	0.928178674157272	0.999999657441492
ENSMUSG00000042684	32.1854461556907	0.0384808336064897	0.197680731719163	0.194661529587809	0.845657930657416	0.999999657441492
ENSMUSG00000099858	5.32765004903307	-0.0589777665587202	0.444712738624365	-0.132619917165307	0.894493979939708	0.999999657441492
ENSMUSG00000101337	18.9487241537273	0.389472201987724	0.220534102171777	1.76604070822733	0.0773890195489088	0.823511180422784
ENSMUSG00000025986	1701.66219122944	-0.00289471025613519	0.0566765002915975	-0.0510742590181481	0.959266347542466	0.999999657441492
ENSMUSG00000100213	37.1194408334584	0.145449721097476	0.156189782387276	0.931237107026819	0.351730927091123	0.999999657441492
ENSMUSG00000100160	4.80571608985777	-0.225456063118938	0.677638448344222	-0.332708487350193	0.739354342238327	0.999999657441492
ENSMUSG00000056763	374.637602136168	0.0111953955708738	0.0607758654229927	0.184207916957746	0.853850348926338	0.999999657441492
ENSMUSG00000042671	1305.67040318988	0.00907920299103519	0.0604370011176456	0.15022590173463	0.880586391150377	0.999999657441492
ENSMUSG00000100945	34.5923862336703	0.0501704969750191	0.195413595779898	0.256740053192246	0.797379449653547	0.999999657441492
ENSMUSG00000026109	540.596031934799	-0.00498201672702506	0.065582949781849	-0.075965121172453	0.939446847259247	0.999999657441492
ENSMUSG00000026475	58.27793834973	0.00935103799060318	0.149938680907607	0.0623657480111178	0.95027157096903	0.999999657441492
ENSMUSG00000099568	10.5977793763037	0.352221850141128	0.296695211062743	1.18715043926558	0.235168285806437	0.999999657441492
ENSMUSG00000101799	3.9018862988431	0.235477582558108	0.542906871985571	0.433734761354	0.664481060826983	0.999999657441492
ENSMUSG00000045954	60.2081405859391	0.0396265665379207	0.120516929917285	0.328804978396958	0.742303099911661	0.999999657441492
ENSMUSG00000066800	114.726036820772	0.0538152350360107	0.128736692778505	0.418025613945212	0.675928390002649	0.999999657441492
ENSMUSG00000100183	8.64692514534404	0.0307281913851487	0.340093942958571	0.0903520689543473	0.928007444271223	0.999999657441492
ENSMUSG00000067851	1022.17873874201	0.0167869108976028	0.0926668287232601	0.181153397919067	0.856247172395955	0.999999657441492
ENSMUSG00000038608	775.381720787923	0.00681249471732449	0.0675163936290692	0.10090134189856	0.919628777865404	0.999999657441492
ENSMUSG00000042501	5.13988068991798	0.124319302323082	0.466892074221667	0.266269892309327	0.790031358794172	0.999999657441492
ENSMUSG00000042641	30.6058312743968	0.0392981443250393	0.16308651546737	0.240965013032619	0.80958223317563	0.999999657441492
ENSMUSG00000045968	610.169654617681	-1.01045524873528	0.118532636359355	-8.52470070497619	1.53205442091058e-17	2.45717016243322e-15
ENSMUSG00000099227	503.58623875483	-1.36913609896805	0.15632572387021	-8.75822650982752	1.98346285650237e-18	3.3986720809538e-16
ENSMUSG00000026107	84.5371296728298	0.0297152008471868	0.09948592805486	0.298687476994744	0.765178513030804	0.999999657441492
ENSMUSG00000026473	9189.84127323175	-0.0196948218394763	0.0613156602735751	-0.32120377977833	0.748055967944892	0.999999657441492
ENSMUSG00000066797	6.26778295367119	0.00332571462359991	0.561772412030421	0.00592003906275806	0.995276519823018	0.999999657441492
ENSMUSG00000048960	671.898747002408	0.00631920525687803	0.0914029880798357	0.0691356528887057	0.944881642008849	0.999999657441492
ENSMUSG00000067158	7.81111641479829	0.0529811994008801	0.329445736010038	0.160819199066112	0.872235803390717	0.999999657441492
ENSMUSG00000079465	5.00533637733571	0.120539764902116	0.559579025567694	0.215411513646046	0.829446494117878	0.999999657441492
ENSMUSG00000097564	76.8907305398264	-0.589467561874659	0.112879714470769	-5.22208586935525	1.76918890542144e-07	9.02511429411934e-06
ENSMUSG00000056708	310.426360084028	-0.000230046519122498	0.0814998527497932	-0.00282266177619666	0.997747844739049	0.999999657441492
ENSMUSG00000026471	69.4867612346881	0.0383264800665559	0.168202376317299	0.227859325805578	0.819755604243223	0.999999657441492
ENSMUSG00000057715	672.487682800627	0.0603857690515204	0.0956609497803538	0.631247851815935	0.527878478315844	0.999999657441492
ENSMUSG00000026470	632.786308197237	-0.00998675812779979	0.06257330480283	-0.159600937800366	0.873195440194278	0.999999657441492
ENSMUSG00000033722	68.5037042256151	0.0501528485274386	0.115637608025199	0.433707073191186	0.664501169610629	0.999999657441492
ENSMUSG00000026150	1254.83186843214	0.00326503185148404	0.0430325990164101	0.075873452361986	0.939519777908079	0.999999657441492
ENSMUSG00000101450	12.632726537689	-0.0628420880635717	0.257952405398493	-0.243618926392608	0.807525968727137	0.999999657441492
ENSMUSG00000026469	1433.43456360534	0.0103754958021239	0.0629936299241182	0.164707063470103	0.869174557073499	0.999999657441492
ENSMUSG00000018417	444.195759241208	0.0412961779813777	0.064649366046595	0.638771584420706	0.522971536299057	0.999999657441492
ENSMUSG00000026490	2673.91099540263	0.0122872934243295	0.0396949973865367	0.309542618297211	0.756908798158368	0.999999657441492
ENSMUSG00000033701	336.745351109042	0.0253621864133829	0.0772885175069435	0.328149474611211	0.742798647834771	0.999999657441492
ENSMUSG00000103636	48.1341154099714	-0.141659192532895	0.166083413063301	-0.852940037298624	0.3936925574516	0.999999657441492
ENSMUSG00000062939	8.22629709083606	0.0230685312682023	0.318024674586226	0.0725369227976296	0.942174622703025	0.999999657441492
ENSMUSG00000101628	108.703038253768	-0.00965380998073448	0.102926932230244	-0.0937928467462653	0.925273714105543	0.999999657441492
ENSMUSG00000109599	4.60194536802728	0.0621347769070043	0.428789216645506	0.144907508153063	0.884783898360407	0.999999657441492
ENSMUSG00000033684	257.016660016045	0.0423570880797927	0.0892435472455696	0.474623537354914	0.635055326573153	0.999999657441492
ENSMUSG00000102299	15.4260153811076	0.678548553725055	0.258082334976808	2.62919410499765	0.0085587493192947	0.145042947044142
ENSMUSG00000016918	204.495841043439	0.0309202208041738	0.197018743294844	0.156940503665181	0.875291738059227	0.999999657441492
ENSMUSG00000033671	675.195930721961	0.0178493843951408	0.0879123955311864	0.203036037037676	0.839106865306379	0.999999657441492
ENSMUSG00000026489	429.26662145912	0.0911773971198652	0.0639295228326297	1.42621738877313	0.153805601819808	0.999999657441492
ENSMUSG00000025938	77.7524142835186	0.0420603110451096	0.112012121797167	0.375497851217147	0.707290244207944	0.999999657441492
ENSMUSG00000026159	885.501033488276	0.0145087371367448	0.0548578615701327	0.264478722310315	0.791411058400173	0.999999657441492
ENSMUSG00000038496	28.761516351891	0.0326365336833319	0.258245363747909	0.12637800427345	0.899432712588005	0.999999657441492
ENSMUSG00000010609	97.2271996446638	0.0177659871472511	0.107150105783934	0.165804662695115	0.868310676616494	0.999999657441492
ENSMUSG00000026163	1313.84417941763	0.0143845901006629	0.197667536283023	0.0727716365122637	0.941987841880237	0.999999657441492
ENSMUSG00000038855	243.637310576641	0.00523665027089685	0.148467483005433	0.0352713615459164	0.971863359291764	0.999999657441492
ENSMUSG00000053963	3300.8558774099	0.01589419632033	0.062275484476385	0.255223969013956	0.79855011934991	0.999999657441492
ENSMUSG00000045658	321.07370596983	0.00500797280233204	0.0853218473486963	0.0586950817164715	0.953194976807744	0.999999657441492
ENSMUSG00000015484	35.4954906162679	0.111092732084629	0.263234440824538	0.422029623998478	0.673003394716503	0.999999657441492
ENSMUSG00000048402	43.4720949555459	0.0176297877597071	0.142633881198725	0.123601682934957	0.901630659917107	0.999999657441492
ENSMUSG00000037035	43.7980619356687	0.0214183789927151	0.140918656942571	0.151991080935747	0.879193970304504	0.999999657441492
ENSMUSG00000036766	1169.71758807911	0.0127624875473906	0.0970707245645739	0.131476174764727	0.895398632738952	0.999999657441492
ENSMUSG00000005886	1075.48635498461	-0.014135248569417	0.062211402503609	-0.227213147438638	0.820258004857007	0.999999657441492
ENSMUSG00000004451	110.667136742436	0.00236836400641266	0.115418442242751	0.0205198056774277	0.983628712756352	0.999999657441492
ENSMUSG00000098447	6.9441502496576	-0.597918372522387	0.373526279570378	-1.60073977448146	0.109434567695019	0.999999657441492
ENSMUSG00000098923	89.756041234226	-0.0154307609200403	0.119569711624845	-0.129052422309548	0.897316168595157	0.999999657441492
ENSMUSG00000026496	558.25550730259	0.0098895760347262	0.0636239979361177	0.155437827793468	0.87647616428672	0.999999657441492
ENSMUSG00000025935	258.901571726342	0.0224739278752383	0.0838947773208766	0.267882323464322	0.788789900419376	0.999999657441492
ENSMUSG00000025937	140.571601594293	-0.0694432556926674	0.0798316702001946	-0.86987101132325	0.384370899037728	0.999999657441492
ENSMUSG00000026219	2089.87699027965	0.0223583740480207	0.0639829044033882	0.349442937242417	0.726756803230068	0.999999657441492
ENSMUSG00000073633	20.7730805969544	-0.0703473085748368	0.212443861826271	-0.331133636764542	0.740543545031837	0.999999657441492
ENSMUSG00000026220	55.9819508413108	-0.0136667663123089	0.137235492775418	-0.0995862370288877	0.920672820763352	0.999999657441492
ENSMUSG00000026104	163.137906610698	-0.0101186264263153	0.0793131219283804	-0.127578213797364	0.898482773094032	0.999999657441492
ENSMUSG00000026383	88.7980827649986	0.0245385704675531	0.142687951382864	0.171973668622592	0.863458229960853	0.999999657441492
ENSMUSG00000060743	303.632834271858	-0.135872484213917	0.0707219918069033	-1.92121970468392	0.0547040149943711	0.628484866823582
ENSMUSG00000073485	6.15176776427052	-0.0396322049009333	0.382084957165622	-0.103726158692382	0.9173866669897	0.999999657441492
ENSMUSG00000038806	173.835809089708	0.0522757746964394	0.0741829891648298	0.704686819511761	0.48100515557355	0.999999657441492
ENSMUSG00000101279	15.2105214049417	0.931123343214578	0.34433468768178	2.70412298419113	0.00684849367138716	0.12001625972375
ENSMUSG00000025932	90.7257975381086	0.00549652161535453	0.159477077969328	0.0344659037232402	0.972505631072869	0.999999657441492
ENSMUSG00000054493	7.25316758148268	-0.111891431769705	0.445411838285667	-0.251208931043147	0.801652579948246	0.999999657441492
ENSMUSG00000089844	16.4138481948626	-0.0981458389095529	0.24631526501021	-0.39845617731197	0.690293955087911	0.999999657441492
ENSMUSG00000026520	120.715202447039	0.0234792415941987	0.0879419828639989	0.266985583330649	0.789480261157995	0.999999657441492
ENSMUSG00000025930	8.78697003636098	0.121557483426517	0.47889048773989	0.253831484522075	0.799625748714627	0.999999657441492
ENSMUSG00000103492	7.37462695048265	0.0788428719993138	0.372399349895255	0.211715922762728	0.83232866511696	0.999999657441492
ENSMUSG00000026384	974.265185382379	0.00644058524479205	0.121500650722835	0.0530086481551788	0.957725017171723	0.999999657441492
ENSMUSG00000036975	73.7236673248547	-0.0120033450688295	0.130446088637792	-0.092017669476921	0.926684000939004	0.999999657441492
ENSMUSG00000092083	265.410526403964	-0.00526192828481089	0.119852157010472	-0.0439034925700263	0.964981331318823	0.999999657441492
ENSMUSG00000026519	293.400256230695	0.0363082850811716	0.0753030854215106	0.482161984172829	0.629690880228453	0.999999657441492
ENSMUSG00000085563	30.5254534799305	-0.39632743046524	0.20628419131985	-1.92126904116818	0.0546977980251126	0.628484866823582
ENSMUSG00000038776	130.974138668113	-0.0331481844163054	0.150099617406049	-0.22084123190423	0.825216057671332	0.999999657441492
ENSMUSG00000050777	6.95329671618852	0.166241341110141	0.342095574244023	0.485949990664183	0.627002623360537	0.999999657441492
ENSMUSG00000026516	307.442559566861	0.0352745902991593	0.0776500006345311	0.454276754808842	0.649629644639017	0.999999657441492
ENSMUSG00000103178	38.3484345543596	-0.0560635309476651	0.167644927931697	-0.334418294900677	0.738063935987711	0.999999657441492
ENSMUSG00000062169	238.862264862654	0.022025701446979	0.0693437377044937	0.317630721621048	0.750765067562997	0.999999657441492
ENSMUSG00000026103	2866.48130236607	0.0342906144247799	0.0672334631828096	0.510023027246756	0.610035329374719	0.999999657441492
ENSMUSG00000002881	182.021385203625	0.00181029531454724	0.11201311915163	0.0161614579458025	0.987105583548713	0.999999657441492
ENSMUSG00000043015	57.399328565366	0.0240513159022985	0.12243749306956	0.196437507003139	0.844267741751004	0.999999657441492
ENSMUSG00000038733	1135.80744168184	0.014515967793159	0.0656931989826236	0.220966066776542	0.825118854700212	0.999999657441492
ENSMUSG00000003721	321.888793927154	-0.00739067078791528	0.0868023327685366	-0.0851436885644874	0.93214715793626	0.999999657441492
ENSMUSG00000104253	13.3604883925794	0.104568049668022	0.245336382321953	0.426223166243638	0.669945238385255	0.999999657441492
ENSMUSG00000054135	20.982714161379	-0.065261750931953	0.199747184268523	-0.326721756659262	0.74387834312441	0.999999657441492
ENSMUSG00000041439	818.174260843316	0.00441230218163165	0.071153448009653	0.062011080348953	0.950554008142424	0.999999657441492
ENSMUSG00000026514	305.77489517404	0.00796777384650233	0.0821969559183885	0.0969351450729312	0.9227778984866	0.999999657441492
ENSMUSG00000026102	316.455687556708	0.0122182017400613	0.0752546071819458	0.162358189054405	0.87102379422787	0.999999657441492
ENSMUSG00000041426	104.749252464868	0.0324835165511269	0.0916893063091179	0.354278136226848	0.723130451324563	0.999999657441492
ENSMUSG00000026339	322.154657161433	0.00870424768962657	0.0872935970907223	0.0997123269027446	0.920572713865429	0.999999657441492
ENSMUSG00000085857	5.17017783536325	-0.610143145345621	0.419269673000696	-1.45525227469674	0.145599433770889	0.999999657441492
ENSMUSG00000050534	4.2893909129955	-0.133696820110764	0.514772022542137	-0.259720447608088	0.795079418847271	0.999999657441492
ENSMUSG00000043629	54.8501050071171	0.289568536725822	0.154370537387842	1.87580183126725	0.0606824964492205	0.680023861830058
ENSMUSG00000001674	85.9641639011738	-0.0602929154915914	0.105371034509739	-0.572196294476152	0.567188997615676	0.999999657441492
ENSMUSG00000036707	1346.36102583165	0.00648662943849527	0.0471269952906511	0.137641481246356	0.890523770225497	0.999999657441492
ENSMUSG00000026223	6456.78062814794	0.015935494791003	0.0791969069793272	0.201213600363997	0.840531557421482	0.999999657441492
ENSMUSG00000026224	26.7639031969819	0.00122819536944747	0.180214500297433	0.00681518616659818	0.994562310272554	0.999999657441492
ENSMUSG00000099767	3.80970712704233	-0.0966682334178112	0.515369341953379	-0.187570787682896	0.851213127801735	0.999999657441492
ENSMUSG00000049608	11.4377742923447	-0.0224393361105231	0.300744124350673	-0.074612716570843	0.940522855967979	0.999999657441492
ENSMUSG00000036815	1419.99657085132	0.0153122463768857	0.0617636321851867	0.247916870092335	0.804198726858151	0.999999657441492
ENSMUSG00000102801	20.5441560626029	-0.034993748336699	0.214556692860269	-0.163097910720916	0.870441344775191	0.999999657441492
ENSMUSG00000025939	370.619969165211	-0.010893379934573	0.062124339805721	-0.175348019289048	0.860806182274173	0.999999657441492
ENSMUSG00000102457	16.5012678900883	-2.90260262479778	0.35964537404124	-8.07073532513989	6.9876045135427e-16	9.79632834178349e-14
ENSMUSG00000096141	14.0616124663584	-0.25603763482026	0.269757351790029	-0.949140526184997	0.342549145113302	0.999999657441492
ENSMUSG00000026094	53.1665287263948	-0.0160995211995993	0.197253302198639	-0.0816185129483241	0.934950079207308	0.999999657441492
ENSMUSG00000026341	997.830733356326	-0.0574303093637138	0.0583332321269886	-0.984521297203126	0.324859265225589	0.999999657441492
ENSMUSG00000079658	556.90915437433	0.0195366210515238	0.0481547750276829	0.405704751819371	0.684959550402469	0.999999657441492
ENSMUSG00000026342	89.261449627964	-0.0472748807353334	0.117174583493745	-0.403456784959318	0.686612219907094	0.999999657441492
ENSMUSG00000025940	162.795850828539	0.017599213221546	0.10734663380791	0.163947509085741	0.869772466224144	0.999999657441492
ENSMUSG00000026343	689.773238567002	-0.0237893019863979	0.0943154761934358	-0.252231160213912	0.800862394155063	0.999999657441492
ENSMUSG00000025779	5.33367587865691	0.207648152892266	0.392935715329405	0.528453242582419	0.59718479179655	0.999999657441492
